"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept"
1615,"[seol] Antibiotics drug",41465856,"OMOP2663818","2500 MG Kanamycin 0.005 MG/MG Ophthalmic Ointment [Kanamycin-Pos]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41465797,"OMOP2663759","2500 MG Kanamycin 0.005 MG/MG Ophthalmic Ointment [Kanamycin-Pos] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41465700,"OMOP2663662","2500 MG Kanamycin 0.005 MG/MG Ophthalmic Ointment [Kanamycin-Pos] Box of 1 by Ursapharm","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41465708,"OMOP2663670","2500 MG Kanamycin 0.005 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418724,"OMOP1152309","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466860,"OMOP2664822","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmi]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466082,"OMOP2664044","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmi] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466424,"OMOP2664386","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmi] Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418677,"OMOP1152262","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418728,"OMOP1152313","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466560,"OMOP2664522","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Aca Mueller","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466632,"OMOP2664594","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Alcon","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418680,"OMOP1152265","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Amdipharm","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466631,"OMOP2664593","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Axicorp","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466212,"OMOP2664174","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Boehringer Ingelheim","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466887,"OMOP2664849","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Emra-Med","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466886,"OMOP2664848","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Eurim-Pharm","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466885,"OMOP2664847","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Kohlpharma","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466884,"OMOP2664846","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Leo","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466081,"OMOP2664043","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466156,"OMOP2664118","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 10 by Boehringer Ingelheim","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418695,"OMOP1152280","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466350,"OMOP2664312","2990 MG Fusidate 0.009 MG/MG Ophthalmic Gel Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466531,"OMOP2664493","2990 MG Gentamicin 0.001 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466550,"OMOP2664512","2990 MG Gentamicin 0.001 MG/MG Ophthalmic Ointment [Gent Ophtal]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466253,"OMOP2664215","2990 MG Gentamicin 0.001 MG/MG Ophthalmic Ointment [Gent Ophtal] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466569,"OMOP2664531","2990 MG Gentamicin 0.001 MG/MG Ophthalmic Ointment [Gent Ophtal] Box of 1 by Winzer","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466416,"OMOP2664378","2990 MG Gentamicin 0.001 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466854,"OMOP2664816","2990 MG Gentamicin 0.00167 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466698,"OMOP2664660","2990 MG Gentamicin 0.00167 MG/MG Ophthalmic Ointment [Gentamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466149,"OMOP2664111","2990 MG Gentamicin 0.00167 MG/MG Ophthalmic Ointment [Gentamytrex] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466638,"OMOP2664600","2990 MG Gentamicin 0.00167 MG/MG Ophthalmic Ointment [Gentamytrex] Box of 1 by Thomas-Mann-Apotheke Thomas Mann","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466356,"OMOP2664318","2990 MG Gentamicin 0.00167 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466525,"OMOP2664487","2990 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466672,"OMOP2664634","2990 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Duragentam]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466800,"OMOP2664762","2990 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Duragentam] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466591,"OMOP2664553","2990 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gent Ophtal]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466590,"OMOP2664552","2990 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gent Ophtal] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466589,"OMOP2664551","2990 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gentamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466539,"OMOP2664501","2990 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gentamytrex] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466655,"OMOP2664617","2990 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466896,"OMOP2664858","2990 MG Kanamycin 0.00619 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466365,"OMOP2664327","2990 MG Kanamycin 0.00619 MG/MG Ophthalmic Ointment [Kanamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466238,"OMOP2664200","2990 MG Kanamycin 0.00619 MG/MG Ophthalmic Ointment [Kanamytrex] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466827,"OMOP2664789","2990 MG Kanamycin 0.00619 MG/MG Ophthalmic Ointment [Kanamytrex] Box of 1 by Alcon","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466538,"OMOP2664500","2990 MG Kanamycin 0.00619 MG/MG Ophthalmic Ointment [Kanamytrex] Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466284,"OMOP2664246","2990 MG Kanamycin 0.00619 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466651,"OMOP2664613","2990 MG Kanamycin 0.00619 MG/MG Ophthalmic Ointment Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35793975,"OMOP2795436","2990 MG Neomycin 0.005 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",36413238,"OMOP3105280","2990 MG Neomycin 0.005 MG/MG Ophthalmic Ointment by A A H","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35794004,"OMOP2795465","2990 MG Neomycin 0.005 MG/MG Ophthalmic Ointment by Alliance","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",36413237,"OMOP3105279","2990 MG Neomycin 0.005 MG/MG Ophthalmic Ointment by Martindale","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466480,"OMOP2664442","2990 MG Oxytetracycline 0.00333 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466354,"OMOP2664316","2990 MG Oxytetracycline 0.00333 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466889,"OMOP2664851","2990 MG Oxytetracycline 0.00333 MG/MG Ophthalmic Ointment Box of 1 by Jenapharm","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466521,"OMOP2664483","2990 MG Oxytetracycline 0.01 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41466471,"OMOP2664433","2990 MG Oxytetracycline 0.01 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2028907,"OMOP4927653","3 ML gentamicin 3 MG/ML Ophthalmic Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2028908,"OMOP4927654","3 ML gentamicin 3 MG/ML Ophthalmic Solution [OCUGENTA]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2028909,"OMOP4927655","3 ML gentamicin 3 MG/ML Ophthalmic Solution [OCUGENTA] by Samil","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418811,"OMOP1152396","3000 MG Fusidate 0.009 MG/MG Ophthalmic Gel","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467469,"OMOP2665431","3000 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmi]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418823,"OMOP1152408","3000 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418826,"OMOP1152411","3000 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418821,"OMOP1152406","3000 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Amdipharm","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467654,"OMOP2665616","3000 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Boehringer Ingelheim","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467495,"OMOP2665457","3000 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Kohlpharma","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418816,"OMOP1152401","3000 MG Fusidate 0.009 MG/MG Ophthalmic Gel Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467536,"OMOP2665498","3000 MG Gentamicin 0.001 MG/MG Ophthalmic Ointment [Gent Ophtal] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467608,"OMOP2665570","3000 MG Gentamicin 0.00167 MG/MG Ophthalmic Ointment [Gentamytrex] Box of 1 by Thomas-Mann-Apotheke Thomas Mann","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467572,"OMOP2665534","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Duragentam]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467571,"OMOP2665533","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Duragentam] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467570,"OMOP2665532","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gent Ophtal]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467507,"OMOP2665469","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467524,"OMOP2665486","3000 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment [Kanamytrex] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21166287,"OMOP305446","3000 MG Neomycin 0.005 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21058173,"OMOP305448","3000 MG Neomycin 0.005 MG/MG Ophthalmic Ointment by A A H","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21068125,"OMOP305447","3000 MG Neomycin 0.005 MG/MG Ophthalmic Ointment by Alliance","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21146556,"OMOP305449","3000 MG Neomycin 0.005 MG/MG Ophthalmic Ointment by Martindale","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467607,"OMOP2665569","3000 MG Oxytetracycline 0.00333 MG/MG Ophthalmic Ointment Box of 1 by Jenapharm","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418942,"OMOP1152527","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418927,"OMOP1152512","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418944,"OMOP1152529","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418862,"OMOP1152447","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Amdipharm","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35418879,"OMOP1152464","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35794039,"OMOP2795500","3030 MG Neomycin 0.005 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35794087,"OMOP2795548","3030 MG Neomycin 0.005 MG/MG Ophthalmic Ointment by A A H","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35794058,"OMOP2795519","3030 MG Neomycin 0.005 MG/MG Ophthalmic Ointment by Alliance","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35794063,"OMOP2795524","3030 MG Neomycin 0.005 MG/MG Ophthalmic Ointment by Martindale","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",36777884,"OMOP4766216","3500 MG Tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobrex] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",36777883,"OMOP4766215","3500 MG Tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobrex] Box of 1 by Novartis","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2022573,"OMOP4921060","3500 MG tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobrex] by Alcon","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",36282891,"OMOP3133766","3500 MG Tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobrex] by Novartis","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21038683,"OMOP306268","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21156593,"OMOP306289","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Brochlor]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21126883,"OMOP306290","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Brochlor] by Sanofi","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21058225,"OMOP306287","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Chloromycetin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21028866,"OMOP306288","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Chloromycetin] by AMCo","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21097536,"OMOP306291","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Golden Eye Antibiotic]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21136761,"OMOP306292","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Golden Eye Antibiotic] by Cambridge","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21087744,"OMOP306298","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Klorafect]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21117143,"OMOP306299","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Klorafect] by Blumont","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21038684,"OMOP306295","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Lloydspharmacy Chloramphenicol Antibiotic]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21068176,"OMOP306296","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Lloydspharmacy Chloramphenicol Antibiotic] by Lloyds cy","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",36413256,"OMOP3105298","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Optrex Infected Eyes]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",36413252,"OMOP3105294","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Optrex Infected Eyes] by Reckitt Benckiser","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40706559,"OMOP4750662","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Optrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40706558,"OMOP4750663","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Optrex] by Reckitt Benckiser","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21166336,"OMOP306279","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by A A H","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21107398,"OMOP306282","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Actavis","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21087743,"OMOP306273","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Alliance","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21146617,"OMOP306286","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Almus","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21028864,"OMOP306278","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by AMCo","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35794100,"OMOP2795561","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Arrow Generics","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21146616,"OMOP306285","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Boots","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21176109,"OMOP306277","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by DE","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21048486,"OMOP306284","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Dowelhurst","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21028862,"OMOP306269","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Generics","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21107399,"OMOP306283","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Ivax","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21028863,"OMOP306271","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Kent","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21136760,"OMOP306280","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Martindale","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",36809778,"OMOP4823813","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Medicom","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35885432,"OMOP5032706","4000 MG chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Medihealth","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40706560,"OMOP4750661","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Phoenix Healthcare Distribution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21048485,"OMOP306270","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Phoenix Labs","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21156594,"OMOP306294","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Reckitt Benckiser","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40706561,"OMOP4750660","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Sigma","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21117142,"OMOP306272","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Sigma-Tau","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21028865,"OMOP306281","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by TEVA","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21097535,"OMOP306274","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Vantage","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21058224,"OMOP306275","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment by Waymade","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",37594132,"OMOP4783558","4000 MG Oxytetracycline 0.01 MG/MG Ophthalmic Ointment by Jenapharm","Drug","RxNorm Extension","S"
